category,extra_report,source,canonical_report,severity,reason
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0972-US-Chapters-in-Books-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/76-Chapters in books.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1110-Chapters-in-books-report.md,P3,同一源文共有 3 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3500-Chapter-26-Scandinavia-1917-1945-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_27_body_Sweden___Denmark___Household_g.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141968-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3501-Chapter-26-Bibliographic-Essay-and-Chapter-27-Boundary-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_29_body_Bibliographic_essay___Books___.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141970-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3502-Chapter-27-Dictatorship-Design-and-Industry-1922-1940-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_31_body_Italy___Fascism___Futurism___T.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141972-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3503-Chapter-27-Bibliographic-Essay-and-Chapter-28-Boundary-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_33_body_Bibliographic_essay___Books___.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141974-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3504-Chapter-28-United-States-1917-1941-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_35_body_The_Depression_and_the_New_Dea.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141976-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3505-Chapter-28-Bibliographic-Essay-Plate-Section-and-Chapter-29-Boundary-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_37_body_Bibliographic_essay___Books___.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141978-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3506-Chapter-29-Latin-America-Cuba-Mexico-Brazil-1900-1939-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_39_body_Cuba___The_decorative_arts___G.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141980-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3507-Chapter-29-Bibliographic-Essay-and-Chapter-30-Boundary-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_41_body_Bibliographic_essay___Books___.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141982-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 3 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3508-Chapter-30-Latin-America-Chile-Argentina-Colombia-Venezuela-Uruguay-1900-1939-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_41_body_Bibliographic_essay___Books___.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141982-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 3 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3509-Chapter-30-Bibliographic-Essay-and-Chapter-31-Boundary-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_43_body_Bibliographic_essay___Books___.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141984-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3510-Chapter-31-Commonwealth-Canada-Australia-New-Zealand-1900-1939-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_45_body_Canada___Furniture_and_domesti.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141986-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3511-Chapter-31-Bibliographic-Essay-and-Chapter-32-Boundary-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_47_body_Bibliographic_essay___Books___.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141988-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 3 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3512-Chapter-32-Near-and-Middle-East-1900-1939-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_47_body_Bibliographic_essay___Books___.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141988-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 3 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3513-Chapter-32-Bibliographic-Essay-and-Chapter-33-Boundary-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_49_body_Bibliographic_essay___Books___.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141990-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3514-Chapter-33-Colonies-Africa-1900-1945-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_51_body_East_and_West_Africa__From_Cra.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141992-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3515-Chapter-33-Bibliographic-Essay-and-Chapter-34-Boundary-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_53_body_Bibliographic_essay___Books___.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141994-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3516-Chapter-34-India-Hong-Kong-Burma-1900-1945-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_54_preface_Introduction.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141995-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3517-Chapter-34-Bibliographic-Essay-and-Chapter-35-Boundary-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_57_body_Bibliographic_essay___Books___.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141998-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44141999-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_58_preface_Introduction.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_58_preface_Introduction-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B3518-Chapter-35-China-and-Siam-1900-1939-report.md,"00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_59_body_China___Crafts,_early_industri.md","00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_59_body_China___Crafts,_early_industri-report.md",P3,同一源文共有 3 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B44142000-World-History-Of-Design-Volume-2_-World-War-I-To-World-War-Victo-report.md,"00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_59_body_China___Crafts,_early_industri.md","00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin_59_body_China___Crafts,_early_industri-report.md",P3,同一源文共有 3 份报告；该文件不是建议主报告
