action,report,source,match_method,score
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144949-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-76-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_76_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144950-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-77-body-D-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_77_body_DESIGN_HISTORY_AND_THE_HISTORY.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144951-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-78-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_78_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144952-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-79-body-D-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_79_body_DESIGN_HISTORY_OR_DESIGN_STUDI.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144953-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-80-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_80_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144954-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-81-body-R-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_81_body_RESISTING_COLONIZATION__DESIGN.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144955-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-82-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_82_bibliography_NOTES___GUIDE_TO_FURTHER_READI.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144956-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-83-body-S-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_83_body_SECTION_8.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144957-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-84-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_84_preface_INTRODUCTION.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144958-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-85-body-G-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_85_body_Grace_Lees-Maffei___OBJECT_AS_.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144959-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-86-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_86_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144960-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-87-body-T-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_87_body_THE_MOST_CHERISHED_OBJECTS_IN_.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144961-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-88-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_88_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144962-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-89-body-T-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_89_body_THE_HISTORY_OF_CRAFT_Paul_Gree.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144963-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-90-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_90_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144964-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-91-body-F-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_91_body_FAITH,_FORM_AND_FINISH__SHAKER.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144965-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-92-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_92_bibliography_NOTES___GUIDE_TO_FURTHER_READI.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144966-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-93-body-S-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_93_body_SECTION_9___Gender_and_Design.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144967-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-94-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_94_preface_INTRODUCTION.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144968-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-95-body-R-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_95_body_Rebecca_Houze___FORM_female_FO.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144969-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-96-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_96_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144970-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-97-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_97_preface_THE_ARCHITECT'S_WIFE,_INTRODUC.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B44144971-BRANZI-S-DILEMMA-DESIGN-INCONTEMPORARY-CULTURE-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/05-BRANZI'S DILEMMA DESIGN INCONTEMPORARY CULTURE.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B44144972-THORSTEIN-VEBLEN-AT-THE-UNIVERSITY-OF-CHICAGOAND-THE-SOCIALI-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/09-THORSTEIN VEBLEN AT THE UNIVERSITY OF CHICAGOAND THE SOCIALI.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B44144973-THE-ARTS-OF-WAR-VISUAL-PRESENTATION-AND-NATIONAL-INTELLIGEN-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/17-THE ARTS OF WAR “VISUAL PRESENTATION”AND NATIONAL INTELLIGEN.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B44144974-THIS-IS-MY-BRAIN-BOOK-DAY-TIMERS-ANDEXPEDIENT-DESIGN1-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/18-“THIS IS MY BRAIN BOOK” DAY-TIMERS ANDEXPEDIENT DESIGN1.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B44144975-HISTORY-FROM-THINGS-NOTES-ON-THEHISTORY-OF-INDUSTRIAL-DESIGN-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/24-HISTORY FROM THINGS NOTES ON THEHISTORY OF INDUSTRIAL DESIGN.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B44144976-IT-S-A-NICE-WORLD-AFTER-ALL-THE-VISION-OF-DIFFERENCE-IN-COLO-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/31-IT'S A NICE WORLD AFTER ALL THE VISION OF“DIFFERENCE”IN COLO.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B44144977-VALUES-IN-DESIGN-EXISTENZMINIMUM-MAXIMUM-QUALITY-AND-OPTI-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/33-VALUES IN DESIGN EXISTENZMINIMUM,“MAXIMUM QUALITY,” AND“OPTI.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The green imperative _ natural design for the real world -- Papanek, Victor J --/B44144978-MOR1-1NTY-FE-LESARYGREENIMPERATIVE-report.md","00-books/The green imperative _ natural design for the real world -- Papanek, Victor J --/01-MOR1 1NTY FE LESARYGREENIMPERATIVE.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The green imperative _ natural design for the real world -- Papanek, Victor J --/B44144979-THE-GREENIMPERATIVE-report.md","00-books/The green imperative _ natural design for the real world -- Papanek, Victor J --/02-THE GREENIMPERATIVE.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The green imperative _ natural design for the real world -- Papanek, Victor J --/B44144980-The-green-imperative-natural-design-for-the-real-world-Papanek-Victor-J-report.md","00-books/The green imperative _ natural design for the real world -- Papanek, Victor J --/The green imperative _ natural design for the real world -- Papanek, Victor J --.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B44144981-Mcchanic-s-Fagazine-report.md","00-books/The printed image and the transformation of popular culture, 1790-1860 (Anderson/09-Mcchanic's Fagazine..md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B44144982-REYNOLDS-S-MISCELLANY-report.md","00-books/The printed image and the transformation of popular culture, 1790-1860 (Anderson/20-REYNOLDS'S MISCELLANY.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B44144983-LONDONJOURNAL-report.md","00-books/The printed image and the transformation of popular culture, 1790-1860 (Anderson/21-LONDONJOURNAL.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B44144984-SMILES-AND-TEARSA-Tale-of-onr-oton-Times-BY-J-F-SMITH-report.md","00-books/The printed image and the transformation of popular culture, 1790-1860 (Anderson/22-SMILES AND TEARSA Tale of onr oton Times.BY J. F. SMITH,.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B44144985-30-Reproduction-of-a-painting-by-R-McInnes-Reynolds-sMisc-report.md","00-books/The printed image and the transformation of popular culture, 1790-1860 (Anderson/23-30. Reproduction of a painting by R. McInnes, Reynolds'sMisc.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B44144986-31-The-Grandfather-s-Watch-by-W-Goodall-Cassell-s-Paper-report.md","00-books/The printed image and the transformation of popular culture, 1790-1860 (Anderson/24-31. The Grandfather's Watch, by W. Goodall, Cassell's Paper,.md",new_report_for_uncovered_source,
