status,report,source,source_chars
rewritten,"00-books-result/Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》/B44140780-IBMIBM-report.md","00-books/Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》/96-IBMIBM.md",3046
rewritten,"00-books-result/Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》/B44140781-Identifying-a-new-market-report.md","00-books/Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》/97-Identifying a new market.md",7257
rewritten,"00-books-result/Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》/B44140782-Trading-nuances-for-impact-report.md","00-books/Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》/98-Trading nuances for impact.md",3689
rewritten,"00-books-result/Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》/B44140783-Mind-altering-designing-report.md","00-books/Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》/99-Mind-altering designing.md",3697
rewritten,00-books-result/Strasser：《Getting and Spending (European and American Consumer Societies in the/B44140784-Changing-Consumption-Regimes-in-Europe-1930-1970-report.md,"00-books/Strasser：《Getting and Spending (European and American Consumer Societies in the/01-Changing Consumption Regimes in Europe,1930-1970.md",2605
rewritten,00-books-result/Strasser：《Getting and Spending (European and American Consumer Societies in the/B44140785-THE-BOURGEOIS-VERSUS-THE-FORDIST-MODEOF-CONSUMPTIO-report.md,00-books/Strasser：《Getting and Spending (European and American Consumer Societies in the/03-THE BOURGEOIS VERSUS THE FORDIST MODEOF CONSUMPTIO.md,8468
rewritten,00-books-result/Strasser：《Getting and Spending (European and American Consumer Societies in the/B44140786-THE-CENTRALITY-OF-THE-SMALL-RETAILER-report.md,00-books/Strasser：《Getting and Spending (European and American Consumer Societies in the/04-THE CENTRALITY OF THE SMALL RETAILER.md,4820
rewritten,00-books-result/Strasser：《Getting and Spending (European and American Consumer Societies in the/B44140787-THE-CRISIS-OF-THE-BOURGEOIS-MODE-NEOMERCANTILISMVE-report.md,00-books/Strasser：《Getting and Spending (European and American Consumer Societies in the/05-THE CRISIS OF THE BOURGEOIS MODE NEOMERCANTILISMVE.md,7238
rewritten,00-books-result/Strasser：《Getting and Spending (European and American Consumer Societies in the/B44140788-THE-CHAIN-STORE-PRICE-QUALITY-ANDCONSUMER-SOVERE-report.md,"00-books/Strasser：《Getting and Spending (European and American Consumer Societies in the/06-THE CHAIN STORE PRICE, QUALITY, ANDCONSUMER SOVERE.md",8481
rewritten,00-books-result/Strasser：《Getting and Spending (European and American Consumer Societies in the/B44140789-POSTWAR-STOCKTAKING-report.md,00-books/Strasser：《Getting and Spending (European and American Consumer Societies in the/07-POSTWAR STOCKTAKING.md,9132
rewritten,00-books-result/Strasser：《Getting and Spending (European and American Consumer Societies in the/B44140790-CONVERGENCES-AND-DIFFERENTIATION-IN-THEPERSPECTIVE-report.md,00-books/Strasser：《Getting and Spending (European and American Consumer Societies in the/08-CONVERGENCES AND DIFFERENTIATION IN THEPERSPECTIVE.md,4651
rewritten,00-books-result/Strasser：《Getting and Spending (European and American Consumer Societies in the/B44140791-Strasser-Getting-and-Spending-European-and-American-Consumer-Soc-report.md,00-books/Strasser：《Getting and Spending (European and American Consumer Societies in the/Strasser：《Getting and Spending (European and American Consumer Societies in the_01_preface_Changing_Consumption_Regimes_i.md,12450
rewritten,00-books-result/Strasser：《Getting and Spending (European and American Consumer Societies in the/B44140792-Strasser-Getting-and-Spending-European-and-American-Consumer-Soc-report.md,00-books/Strasser：《Getting and Spending (European and American Consumer Societies in the/Strasser：《Getting and Spending (European and American Consumer Societies in the_02_body_THE_BOURGEOIS_VERSUS_THE_FORDI.md,40724
rewritten,00-books-result/Strasser：《Getting and Spending (European and American Consumer Societies in the/B44140793-Strasser-Getting-and-Spending-European-and-American-Consumer-Soc-report.md,00-books/Strasser：《Getting and Spending (European and American Consumer Societies in the/Strasser：《Getting and Spending (European and American Consumer Societies in the_03_bibliography_CONVERGENCES_AND_DIFFERENTIATI.md,3221
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140794-DesignTeaching-TeachingDesign-DesignTeaching-Teach-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/01-DesignTeaching—TeachingDesign DesignTeaching—Teach.md,2645
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140795-关于本书-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/02-关于本书.md,22905
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140796-柳冠中-Contents-目录-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/03-柳冠中 Contents 目录.md,6036
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140797-I-would-like-my-book-to-be-read-on-four-levels-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/04-I would like my book to be read on four levels.md,2442
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140798-What-students-in-China-ask-me-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/05-What students in China ask me.md,7246
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140799-Cultural-differences-the-way-we-think-and-act-我是如-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/06-Cultural differences-the way we think and act ·我是如.md,5183
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140800-Different-approaches-to-education-教育的不同方式-Intelle-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/07-Different approaches to education ·教育的不同方式 Intelle.md,6787
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140801-引申阅读-The-ideological-roots-of-European-education-report.md,"00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/08-引申阅读： The ideological roots of European education,.md",13739
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140802-Some-notes-on-our-heritage-对包豪斯遗产的说明-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/09-Some notes on our heritage ·对包豪斯遗产的说明.md,3495
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140803-A-methodological-note-方法论说明-The-purpose-of-my-exe-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/11-A methodological note ·方法论说明 The purpose of my exe.md,4747
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140804-阅读本书时的注意事项-Notes-on-reading-the-book-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/12-阅读本书时的注意事项 Notes on reading the book.md,2632
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140805-结构和构成的注意事项-Note-on-Structures-and-Constructing-福斯-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/13-结构和构成的注意事项 Note on Structures and Constructing ·福斯.md,2781
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140806-Rietveld-and-his-radical-approach-to-mass-producti-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/15-Rietveld and his radical approach to mass producti.md,2581
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140807-Miesvan-der-Rohe-and-the-beauty-of-construction-引申-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/16-Miesvan der Rohe and the beauty of construction 引申.md,3948
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140808-巴克敏斯特-富勒与一种兼设计-工程与建筑技术于一身的全能方法-Charles-Eames-pion-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/17-·巴克敏斯特·富勒与一种兼设计、工程与建筑技术于一身的全能方法 Charles Eames-pion.md,2307
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140809-查尔斯-伊姆斯-未来设计的先驱技术-Frey-Otto-studying-nature-and-p-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/18-·查尔斯·伊姆斯：未来设计的先驱技术 Frey Otto-studying nature and p.md,2350
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140810-弗雷-奥托-研究自然和先驱性的索网结构-The-Cube-exercise-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/19-·弗雷·奥托：研究自然和先驱性的索网结构 The Cube exercise.md,2886
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140811-立方体练习-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/20-·立方体练习.md,2287
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140812-Bridging-exercise-搭桥练习-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/21-Bridging exercise ·搭桥练习.md,2831
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140813-Note-on-wrapping-packaging-folding-and-cladding-report.md,"00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/22-Note on wrapping, packaging, folding and cladding(.md",4679
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140814-The-Packaging-Exercise-包装练习-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/23-The Packaging Exercise ·包装练习.md,2253
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140815-The-Folding-Exercise-折叠练习-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/24-The Folding Exercise ·折叠练习.md,2160
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140816-The-Cladding-Exercise-覆层练习-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/25-The Cladding Exercise ·覆层练习.md,3020
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140817-几何逻辑的注意事项-A-note-on-the-value-of-geometry-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/26-几何逻辑的注意事项 A note on the value of geometry.md,6133
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140818-Recapitulating-引申阅读-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/27-Recapitulating 引申阅读：.md,3990
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140819-The-Grid-Exercise-格栅练习-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/28-The Grid-Exercise ·格栅练习.md,2315
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140820-The-Logo-Exercise-图标练习-南京理工大学NANJING-UNIVERSITY-O-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/29-The Logo Exercise ·图标练习 南京理工大学NANJING UNIVERSITY O.md,2927
rewritten,00-books-result/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/B44140821-A-note-on-Produc-Semantics-For-further-reading-引申阅-report.md,00-books/teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》/30-A note on Produc Semantics For further reading 引申阅.md,7388
